Player,Pos,Age,Team,Games,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,
Tyrone Wallace,SG,25,ATL,14,0,160,3.2,9.9,.318,0.2,3.4,.067,2.9,6.5,.448,2.5,3.8,.647,0.7,4.3,5.0,2.9,1.6,0.2,2.3,4.3,9.0
Taurean Prince,SF,25,BRK,64,61,1857,5.4,14.3,.376,2.8,8.4,.339,2.6,6.0,.429,1.4,1.7,.798,1.0,6.4,7.4,2.2,1.1,0.5,2.5,3.1,15.0
Derrick Walton,PG,24,TOT,26,1,248,2.6,5.7,.462,1.5,3.5,.417,1.2,2.2,.533,1.0,1.3,.778,0.3,2.0,2.3,3.9,1.0,0.0,0.7,3.0,7.7
Derrick Walton,PG,24,LAC,23,1,222,2.8,5.8,.472,1.5,3.4,.429,1.3,2.4,.533,1.1,1.5,.778,0.3,2.1,2.4,3.6,0.6,0.0,0.6,3.1,8.1
Derrick Walton,PG,24,DET,3,0,26,1.4,4.2,.333,1.4,4.2,.333,0.0,0.0,,0.0,0.0,,0.0,1.4,1.4,6.9,4.2,0.0,1.4,2.8,4.2
Brad Wanamaker,PG,30,BOS,63,1,1215,4.0,9.4,.428,1.0,2.7,.367,3.1,6.8,.452,3.2,3.4,.931,0.6,3.1,3.7,4.7,1.5,0.4,2.1,3.6,12.2
T.J. Warren,SF,26,IND,61,61,1984,8.3,15.8,.529,1.3,3.3,.375,7.1,12.4,.571,2.7,3.4,.812,1.1,3.3,4.4,1.6,1.3,0.5,1.4,3.1,20.7
P.J. Washington,PF,21,CHO,58,57,1759,5.5,12.1,.455,1.8,4.7,.374,3.7,7.3,.507,1.8,2.8,.647,1.2,5.3,6.5,2.5,1.0,0.9,1.9,3.2,14.5
Yuta Watanabe,SG,25,MEM,16,0,99,4.4,10.5,.414,1.1,2.9,.375,3.3,7.6,.429,1.1,2.9,.375,2.2,4.0,6.2,1.5,1.8,0.4,0.7,3.3,10.9
Tremont Waters,PG,22,BOS,10,0,89,4.9,14.2,.343,1.2,6.9,.176,3.6,7.3,.500,2.4,2.4,1.000,0.0,3.6,3.6,4.9,2.0,0.8,4.0,4.4,13.3
Paul Watson,SF-SG,25,TOT,5,0,25,0.0,11.5,.000,0.0,5.8,.000,0.0,5.8,.000,1.4,2.9,.500,0.0,5.8,5.8,7.2,1.4,1.4,0.0,1.4,1.4
Paul Watson,SG,25,ATL,2,0,17,0.0,14.8,.000,0.0,6.4,.000,0.0,8.5,.000,0.0,0.0,,0.0,4.2,4.2,6.4,2.1,0.0,0.0,2.1,0.0
Paul Watson,SF,25,TOR,3,0,8,0.0,4.5,.000,0.0,4.5,.000,0.0,0.0,,4.5,9.0,.500,0.0,9.0,9.0,9.0,0.0,4.5,0.0,0.0,4.5
Quinndary Weatherspoon,SG,23,SAS,3,0,15,0.0,7.2,.000,0.0,2.4,.000,0.0,4.8,.000,0.0,0.0,,0.0,2.4,2.4,2.4,0.0,0.0,0.0,0.0,0.0
Russell Westbrook,PG,31,HOU,53,53,1905,10.7,22.7,.474,1.0,3.8,.254,9.8,18.9,.518,5.1,6.5,.777,1.8,6.3,8.1,7.0,1.7,0.3,4.5,3.5,27.5
Coby White,SG,19,CHI,65,1,1674,6.7,17.0,.394,2.9,8.1,.354,3.8,8.9,.430,2.2,2.8,.791,0.6,4.3,4.9,3.8,1.1,0.1,2.3,2.5,18.5
Derrick White,SG,25,SAS,61,13,1468,5.2,11.4,.459,1.4,3.9,.356,3.8,7.5,.513,3.7,4.3,.857,0.7,4.0,4.7,5.1,1.0,1.3,1.8,3.3,15.5
Hassan Whiteside,C,30,POR,61,61,1911,7.9,12.7,.618,0.1,0.1,.571,7.8,12.6,.619,2.9,4.2,.680,4.6,11.8,16.4,1.4,0.5,3.5,2.2,3.4,18.7
Andrew Wiggins,SF-SG,24,TOT,54,54,1858,8.5,18.9,.447,2.2,6.5,.332,6.3,12.5,.506,3.7,5.2,.709,1.3,4.0,5.3,3.8,0.9,1.0,2.6,2.5,22.8
Andrew Wiggins,SF,24,MIN,42,42,1455,8.7,19.5,.444,2.3,6.8,.331,6.4,12.7,.505,3.7,5.1,.720,1.2,4.2,5.4,3.8,0.7,0.9,2.6,2.5,23.3
Andrew Wiggins,SG,24,GSW,12,12,403,7.7,16.8,.457,1.8,5.3,.339,5.9,11.5,.512,3.7,5.4,.672,1.6,3.3,4.9,3.8,1.4,1.5,2.2,2.3,20.8
Grant Williams,PF,21,BOS,62,5,970,3.0,7.1,.417,0.8,3.2,.247,2.2,4.0,.551,1.4,1.9,.725,2.2,4.0,6.1,2.3,1.0,1.2,1.7,5.5,8.1
Johnathan Williams,C,24,WAS,11,5,135,4.3,6.7,.640,0.0,0.5,.000,4.3,6.1,.696,0.8,1.3,.600,4.0,7.5,11.5,1.6,0.3,1.6,1.1,2.9,9.3
Kenrich Williams,PF,25,NOP,35,18,779,2.3,6.6,.343,1.2,4.4,.260,1.1,2.2,.511,0.4,1.1,.375,2.3,6.0,8.2,2.4,1.2,1.0,1.0,3.7,6.1
Lou Williams,SG,33,LAC,60,8,1757,7.5,18.1,.416,2.2,6.0,.363,5.3,12.0,.442,5.7,6.6,.863,0.6,3.2,3.8,7.0,0.8,0.2,3.5,1.6,22.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marvin Williams,PF,33,TOT,52,1,1011,3.9,8.9,.442,1.9,5.1,.361,2.1,3.7,.552,1.7,1.9,.870,0.7,4.6,5.3,2.0,1.2,0.9,1.0,3.3,11.4
Marvin Williams,PF,33,CHO,41,1,808,4.2,9.4,.448,2.0,5.2,.376,2.2,4.1,.538,1.9,2.2,.860,0.7,4.2,4.9,1.8,1.2,1.0,1.1,3.2,12.3
Marvin Williams,PF,33,MIL,11,0,203,2.8,6.9,.410,1.4,4.8,.296,1.4,2.1,.667,0.7,0.7,1.000,0.9,6.0,6.9,2.7,1.6,0.7,0.5,4.1,7.8
Robert Williams,C,22,BOS,23,1,323,4.7,6.9,.677,0.0,0.0,,4.7,6.9,.677,1.6,2.8,.560,3.8,8.2,12.0,2.5,2.2,3.1,2.2,4.5,10.9
Nigel Williams-Goss,PG,25,UTA,9,0,28,1.3,9.0,.143,0.0,2.6,.000,1.3,6.4,.200,2.6,2.6,1.000,2.6,3.9,6.4,6.4,1.3,1.3,2.6,2.6,5.1
Zion Williamson,PF,19,NOP,19,19,565,11.0,18.6,.589,0.4,0.8,.462,10.6,17.8,.595,6.2,9.7,.645,3.5,4.7,8.2,2.6,1.0,0.6,3.2,2.0,28.5
D.J. Wilson,PF,23,MIL,31,0,280,5.1,13.0,.396,1.8,7.1,.255,3.3,5.9,.565,0.8,1.2,.667,1.3,7.5,8.7,2.8,0.3,0.6,1.9,3.3,12.9
Justise Winslow,SF,23,MIA,11,5,352,5.1,13.2,.388,0.6,2.8,.222,4.5,10.4,.431,1.8,2.8,.667,1.6,5.8,7.5,4.5,0.7,0.5,2.5,3.9,12.7
Christian Wood,PF,24,DET,62,12,1325,7.8,13.8,.567,1.5,3.8,.386,6.4,10.0,.636,4.9,6.6,.744,2.8,7.8,10.6,1.6,0.9,1.5,2.3,2.7,22.0
Delon Wright,SG,27,DAL,65,5,1412,4.6,9.7,.470,1.1,3.0,.385,3.4,6.7,.508,1.8,2.3,.789,1.7,4.9,6.6,5.6,1.9,0.5,1.7,2.1,12.1
Justin Wright-Foreman,PG,22,UTA,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thaddeus Young,PF,31,CHI,64,16,1591,6.1,13.6,.448,1.8,5.0,.356,4.3,8.6,.501,1.0,1.6,.583,2.1,5.0,7.1,2.6,2.1,0.5,2.3,3.0,14.9
Trae Young,PG,21,ATL,60,60,2120,9.3,21.2,.437,3.5,9.6,.361,5.8,11.6,.501,8.2,9.5,.860,0.5,3.8,4.3,9.5,1.1,0.1,4.9,1.8,30.2
Cody Zeller,C,27,CHO,58,39,1341,6.7,12.9,.524,0.5,2.0,.240,6.3,10.8,.577,3.3,4.8,.682,4.3,6.7,11.0,2.4,1.1,0.7,2.0,3.8,17.2
Ante Zizic,C,23,CLE,22,0,221,6.7,11.7,.569,0.0,0.0,,6.7,11.7,.569,2.3,3.1,.737,2.9,7.8,10.8,1.0,1.1,0.8,1.6,4.4,15.6
Ivica Zubac,C,22,LAC,64,62,1156,6.3,10.5,.601,0.0,0.1,.000,6.3,10.4,.605,3.3,4.4,.759,5.2,9.2,14.4,2.1,0.4,1.9,1.7,4.5,15.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
