Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Mon, Mar 5, 2012,8:00p,,Box Score,,Dallas Mavericks,W,,95,91,30,8,W 1,
Wed, Mar 7, 2012,8:00p,,Box Score,,Phoenix Suns,W,,115,104,31,8,W 2,
Fri, Mar 9, 2012,8:00p,,Box Score,,Cleveland Cavaliers,L,,90,96,31,9,L 1,
,,,,,,,,,,,,,
Sat, Mar 10, 2012,8:00p,,Box Score,,Charlotte Bobcats,W,,122,95,32,9,W 1,
Tue, Mar 13, 2012,8:00p,,Box Score,,Houston Rockets,L,,103,104,32,10,L 1,
Thu, Mar 15, 2012,9:00p,,Box Score,@,Denver Nuggets,W,,103,90,33,10,W 1,
Fri, Mar 16, 2012,9:30p,,Box Score,,San Antonio Spurs,L,,105,114,33,11,L 1,
Sun, Mar 18, 2012,9:30p,,Box Score,,Portland Trail Blazers,W,,111,95,34,11,W 1,
Tue, Mar 20, 2012,9:00p,,Box Score,@,Utah Jazz,L,,90,97,34,12,L 1,
Wed, Mar 21, 2012,8:00p,,Box Score,,Los Angeles Clippers,W,,114,91,35,12,W 1,
Fri, Mar 23, 2012,8:00p,,Box Score,,Minnesota Timberwolves,W,2OT,149,140,36,12,W 2,
Sun, Mar 25, 2012,8:00p,,Box Score,,Miami Heat,W,,103,87,37,12,W 3,
Tue, Mar 27, 2012,10:00p,,Box Score,@,Portland Trail Blazers,W,,109,95,38,12,W 4,
Thu, Mar 29, 2012,10:30p,,Box Score,@,Los Angeles Lakers,W,,102,93,39,12,W 5,
Sun, Apr 1, 2012,1:00p,,Box Score,,Chicago Bulls,W,,92,78,40,12,W 6,
Mon, Apr 2, 2012,8:00p,,Box Score,,Memphis Grizzlies,L,,88,94,40,13,L 1,
Wed, Apr 4, 2012,8:00p,,Box Score,@,Miami Heat,L,,93,98,40,14,L 2,
Fri, Apr 6, 2012,7:00p,,Box Score,@,Indiana Pacers,L,,98,103,40,15,L 3,
Sun, Apr 8, 2012,7:00p,,Box Score,,Toronto Raptors,W,,91,75,41,15,W 1,
Mon, Apr 9, 2012,8:00p,,Box Score,@,Milwaukee Bucks,W,,109,89,42,15,W 2,
Wed, Apr 11, 2012,8:00p,,Box Score,,Los Angeles Clippers,L,,98,100,42,16,L 1,
Fri, Apr 13, 2012,8:00p,,Box Score,,Sacramento Kings,W,,115,89,43,16,W 1,
Sat, Apr 14, 2012,8:00p,,Box Score,@,Minnesota Timberwolves,W,,115,110,44,16,W 2,
,,,,,,,,,,,,,
Mon, Apr 16, 2012,10:30p,,Box Score,@,Los Angeles Clippers,L,,77,92,44,17,L 1,
Wed, Apr 18, 2012,10:00p,,Box Score,@,Phoenix Suns,W,,109,97,45,17,W 1,
Fri, Apr 20, 2012,10:00p,,Box Score,@,Sacramento Kings,W,,103,92,46,17,W 2,
Sun, Apr 22, 2012,3:30p,,Box Score,@,Los Angeles Lakers,L,2OT,106,114,46,18,L 1,
Tue, Apr 24, 2012,8:00p,,Box Score,,Sacramento Kings,W,,118,110,47,18,W 1,
Wed, Apr 25, 2012,8:00p,,Box Score,,Denver Nuggets,L,,101,106,47,19,L 1,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
